ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,WC_bio12,lon,lat
5913,1,101,14.899999618530273,12.199999809265137,4.559999942779541,1329,-89.003399,35.956736
5914,1,26,15,13.399999618530273,21.510000228881836,576,-122.119255,38.21345
5915,1,1831,8.199999809265137,15.800000190734863,62.5,411,-105.261158,40.217756
5916,1,57,17.899999618530273,10.600000381469727,19.40999984741211,357,-118.398715,34.005223
5917,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.241743,34.089452
5918,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.230114,34.069419
5919,1,93,16.799999237060547,15.600000381469727,1.5800000429153442,267,-119.84015,36.825715
5920,1,14,11.600000381469727,10.600000381469727,10.9399995803833,974,-122.683117,45.59567
5921,1,7,21.399999618530273,9.399999618530273,0.7200000286102295,1023,-96.585326,28.547347
5922,1,55,9.600000381469727,7.699999809265137,17.93000030517578,870,-123.40809,48.541465
5923,1,75,9.300000190734863,9,11.75,1281,-122.600284,49.068323
5924,1,789,10.5,14.600000381469727,13.050000190734863,261,-116.74222,43.579797
5925,1,10,24.200000762939453,7,1.0099999904632568,1298,-80.224287,25.785545
5926,1,2351,15.5,17,21.989999771118164,829,-99.238273,19.348903
5927,1,87,8.300000190734863,9,7.449999809265137,778,-79.46369,43.646548
5928,1,224,9.199999809265137,11,3.2300000190734863,920,-88.009766,41.954639
5929,1,294,17.100000381469727,14.100000381469727,3.950000047683716,801,-98.223407,34.207309
5930,1,772,10.600000381469727,14.699999809265137,4.190000057220459,264,-116.55433,43.53472
5931,1,20,12,8.899999618530273,13.300000190734863,1140,-73.922353,40.800827
5932,1,0,15,10.800000190734863,1.1399999856948853,356,-122.078872,37.435262
5933,1,20,12,8.899999618530273,13.300000190734863,1140,-73.968126,40.778468
5934,1,15,14.100000381469727,12.600000381469727,42.5099983215332,773,-122.571299,38.153215
5935,1,20,12,8.899999618530273,13.300000190734863,1140,-73.930551,40.791241
5936,1,3,20.5,9.399999618530273,0.4000000059604645,1259,-94.543753,29.640839
5937,1,202,6.400000095367432,10.300000190734863,7.349999904632568,803,-78.228284,44.248912
5938,1,76,8.699999809265137,9.100000381469727,3.680000066757202,809,-79.401753,43.331323
5939,1,317,17.399999618530273,14.5,67.94999694824219,377,-116.855944,32.834078
5940,1,2,19.600000381469727,11.100000381469727,2.2200000286102295,1533,-89.645742,30.188982
5941,1,72,9.100000381469727,7.699999809265137,46.040000915527344,1117,-123.635933,48.324802
5942,1,132,10.100000381469727,8.300000190734863,13.59000015258789,1023,-122.181343,47.859987
5943,1,88,6.800000190734863,10,5.590000152587891,913,-76.298897,44.277952
5944,1,1576,19.899999618530273,15.800000190734863,16.940000534057617,830,-102.628468,20.341393
5945,1,1528,19.899999618530273,15.600000381469727,18.459999084472656,881,-103.238087,20.430005
5946,1,110,12.399999618530273,11.800000190734863,9.010000228881836,1066,-77.03779,39.025788
5947,1,1644,19.100000381469727,15.199999809265137,55.880001068115234,827,-103.209427,20.409163
5948,1,163,19.299999237060547,12.800000190734863,3.4800000190734863,865,-97.373265,30.734867
5949,1,15,12,9,13.289999961853027,1157,-74.032252,40.640333
5950,1,132,9.100000381469727,7.800000190734863,35.060001373291016,983,-123.459107,48.512678
5951,1,227,16.799999237060547,12.600000381469727,29.719999313354492,358,-117.117609,33.136899
5952,1,204,17.299999237060547,12.800000190734863,42,303,-116.994989,32.674163
5953,1,306,15.899999618530273,11.600000381469727,86.410003662109375,465,-118.800737,34.082082
5954,1,43,9.899999618530273,8.199999809265137,19.8700008392334,1357,-122.966923,49.206963
5955,1,66,11.199999809265137,11.199999809265137,12.40999984741211,1004,-122.863953,45.557695
5956,1,587,17.200000762939453,16.299999237060547,39.45000076293945,382,-117.147535,34.059415
5957,1,8,21.899999618530273,10.600000381469727,1.9700000286102295,1334,-80.988637,28.500735
5958,1,34,11.699999809265137,9.300000190734863,13.449999809265137,1149,-73.897011,40.890258
5959,1,295,8.399999618530273,10.5,5.150000095367432,786,-83.853626,42.55595
5960,1,296,17.700000762939453,14.199999809265137,4.230000019073486,748,-98.468047,33.74726
5961,1,274,6.900000095367432,11.5,4.75,744,-93.391601,44.967836
5962,1,91,11.399999618530273,11,9.989999771118164,1153,-75.094814,40.187325
5963,1,1337,7.400000095367432,15.100000381469727,2.059999942779541,263,-112.78887,42.96813
5964,1,77,11.100000381469727,11.699999809265137,12.229999542236328,1114,-123.309062,44.55178
5965,1,67,11.600000381469727,11.100000381469727,7.829999923706055,1153,-75.050023,40.143269
5966,1,444,15.800000190734863,13.899999618530273,72.58000183105469,475,-118.765104,34.346875
5967,1,247,11.300000190734863,11.100000381469727,10.300000190734863,983,-84.178247,39.738923
5968,1,14,11.899999618530273,8.600000381469727,7.139999866485596,1101,-73.808642,40.754053
5969,1,107,11.199999809265137,11,8.720000267028809,1141,-75.277655,40.19317
5970,1,22,21.399999618530273,10.899999618530273,2.4100000858306885,920,-97.060674,28.50748
5971,1,204,17.299999237060547,12.800000190734863,42,303,-116.921785,32.715137
5972,1,212,14.600000381469727,12.800000190734863,5.639999866485596,1133,-79.502787,36.103986
5973,1,399,16.5,12.800000190734863,46.72999954223633,504,-118.551471,34.134955
5974,1,89,14.5,11.699999809265137,3.2200000286102295,1256,-89.488883,36.50235
5975,1,567,8.899999618530273,12.399999618530273,35.79999923706055,1131,-79.341157,39.715831
5976,1,494,18.399999618530273,13.899999618530273,17.40999984741211,755,-98.821403,30.493491
5977,1,NA,NA,NA,NA,NA,-82.485515,8.81602
5978,1,57,11.399999618530273,11.399999618530273,10.520000457763672,1157,-74.931771,40.208412
5979,1,237,17.899999618530273,12.800000190734863,7.670000076293945,859,-97.484703,32.926345
5980,1,159,18.299999237060547,12.300000190734863,4.630000114440918,958,-96.632449,32.796274
5981,1,176,9.899999618530273,10.600000381469727,1.190000057220459,838,-83.499555,41.687309
5982,1,236,7.599999904632568,9.600000381469727,11.420000076293945,858,-79.837275,43.343375
5983,1,1145,19.5,16.200000762939453,4.900000095367432,297,-105.471582,28.273109
5984,1,24,11.199999809265137,11.800000190734863,4.829999923706055,1187,-74.459005,40.526526
5985,1,871,10.399999618530273,14.199999809265137,5.679999828338623,285,-116.255388,43.443505
5986,1,1574,19.600000381469727,15.600000381469727,18.719999313354492,856,-103.25195,20.43037
5987,1,91,11.399999618530273,11,9.989999771118164,1153,-75.105671,40.208472
5988,1,302,15.5,12.600000381469727,9.6899995803833,1378,-82.484292,34.858558
5989,1,87,14.800000190734863,11.699999809265137,3.309999942779541,1270,-89.476123,36.286167
5990,1,362,14.600000381469727,12.600000381469727,58.040000915527344,552,-121.990111,37.882428
5991,1,199,9.300000190734863,9.899999618530273,4.039999961853027,901,-87.818258,42.09939
5992,1,185,10,10,1.059999942779541,928,-87.697338,41.802318
5993,1,80,15.100000381469727,11.399999618530273,3.630000114440918,1264,-89.570272,36.103301
5994,1,7,10,8.699999809265137,9.8100004196167,1066,-123.048547,49.013227
5995,1,329,9.5,10.899999618530273,8.84000015258789,966,-81.49372,41.120641
5996,1,169,23.600000381469727,14.300000190734863,20.8799991607666,341,-109.718053,23.488586
5997,1,154,19.399999618530273,12.699999809265137,5.199999809265137,869,-97.318415,30.741817
5998,1,184,9.899999618530273,9.899999618530273,0.9399999976158142,917,-87.730938,41.871159
5999,1,116,12.399999618530273,12.100000381469727,7.150000095367432,1016,-77.356283,38.941734
6000,1,21,20.299999237060547,11.100000381469727,1.7300000190734863,1195,-95.624247,29.364079
6001,1,133,8.100000381469727,8.800000190734863,8.779999732971191,785,-79.329893,43.738232000000004
6002,1,164,18.600000381469727,12.100000381469727,6.449999809265137,869,-97.120681,32.790361
6003,1,319,16.600000381469727,13.699999809265137,6.320000171661377,854,-97.861227,34.408785
6004,1,227,16.799999237060547,12.600000381469727,29.719999313354492,358,-117.116507,33.134926
6005,1,75,8.5,8.800000190734863,8,777,-79.32089,43.647598
6006,1,76,16.799999237060547,11.100000381469727,18.059999465942383,296,-117.307237,33.189549
6007,1,337,8.699999809265137,12.399999618530273,5.260000228881836,836,-94.018906,42.114159
6008,1,2212,6,16,82.9800033569336,438,-105.350144,40.01579
6009,1,303,15.699999809265137,12.399999618530273,9.199999809265137,1319,-84.244667,33.831878
6010,1,20,9.899999618530273,7.699999809265137,14.369999885559082,1192,-123.201332,49.215337
6011,1,43,11.399999618530273,10.600000381469727,11.720000267028809,1060,-122.605373,45.59984
6012,1,1121,19.600000381469727,16.5,7.400000095367432,319,-105.43543,28.428516
6013,1,171,12.300000190734863,12.5,3.7100000381469727,1112,-85.767988,38.819725
6014,1,481,20.899999618530273,16.5,24.8700008392334,281,-111.849513,33.645692
6015,1,2077,15.800000190734863,13.300000190734863,47.84000015258789,1068,-92.248092,16.396029
6016,1,115,7.5,12.399999618530273,30.290000915527344,946,-73.363002,43.713839
6017,1,102,13,12.699999809265137,35.880001068115234,1005,-122.906482,38.1809
6018,1,24,14.100000381469727,7.900000095367432,30.760000228881836,516,-122.406973,37.679352
6019,1,45,11.100000381469727,9.5,12.199999809265137,1145,-73.460723,40.874467
6020,1,506,7.599999904632568,8.300000190734863,66.75,1534,-124.004944,49.159881
6021,1,185,9.800000190734863,9.899999618530273,1.2400000095367432,913,-87.686433,41.924109
6022,1,182,9.899999618530273,10.699999809265137,1.7400000095367432,839,-83.502536,41.686872
6023,1,292,16.799999237060547,13.399999618530273,29.510000228881836,457,-118.661179,34.195703
6024,1,337,8.699999809265137,12.399999618530273,5.260000228881836,836,-94.017253,42.107696
6025,1,2250,15.699999809265137,16.799999237060547,34.560001373291016,684,-99.177252,19.9715
6026,1,134,9.100000381469727,12.100000381469727,18.43000030517578,1092,-73.800495,41.733078
6027,1,30,10.399999618530273,8.800000190734863,16.420000076293945,1989,-123.88615,46.1436
6028,1,168,7.599999904632568,9.699999809265137,3.740000009536743,791,-79.621492,43.727235
6029,1,1559,20.100000381469727,15.800000190734863,23.729999542236328,854,-102.693781,20.376166
6030,1,242,6.099999904632568,10.600000381469727,9.029999732971191,806,-78.361709,44.253435
6031,1,2012,6,18,63.290000915527344,402,-107.22062,39.392803
6032,1,134,18.799999237060547,13,5.650000095367432,967,-96.446033,31.874003
6033,1,87,14.800000190734863,11.699999809265137,3.309999942779541,1270,-89.476984,36.283507
6034,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.238267,34.084677
6035,1,1579,19.899999618530273,16.5,38.380001068115234,870,-102.823561,20.444478
6036,1,178,8.399999618530273,9.600000381469727,2.5899999141693115,976,-78.921193,42.87265
6037,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.225752,34.122905
6038,1,775,10.600000381469727,14.699999809265137,7.789999961853027,261,-116.584764,43.516226
6039,1,16,12.100000381469727,8.600000381469727,8.489999771118164,1134,-73.996851,40.746642
6040,1,408,14,12.800000190734863,19.600000381469727,1150,-94.235648,36.068088
6041,1,57,9.100000381469727,11.600000381469727,8.140000343322754,1126,-71.320316,42.460281
6042,1,101,14.399999618530273,12.399999618530273,4.420000076293945,1330,-88.97968,36.291352
6043,1,777,15.399999618530273,14.100000381469727,100.06999969482422,579,-118.091806,34.173864
6044,1,69,11.300000190734863,11.199999809265137,17.020000457763672,1117,-75.446849,40.12959
6045,1,164,18.600000381469727,12.100000381469727,6.449999809265137,869,-97.126605,32.784752
6046,1,98,8.5,9.300000190734863,7.739999771118164,825,-79.5683,43.189344
6047,1,1574,19.600000381469727,15.600000381469727,18.719999313354492,856,-103.265626,20.48459
6048,1,0,10.699999809265137,9.100000381469727,7.199999809265137,1132,-72.576427,40.810714
6049,1,169,17.299999237060547,11.800000190734863,30.110000610351562,312,-117.060897,32.821808
6050,1,273,17.100000381469727,14,4.900000095367432,795,-98.099722,34.133049
6051,1,62,11.100000381469727,11.600000381469727,12.739999771118164,1170,-74.696398,40.412835
6052,1,310,9.600000381469727,11,9.59000015258789,949,-81.514327,41.013391
6053,1,88,15.300000190734863,11.699999809265137,4.269999980926514,1305,-89.333598,35.847108
6054,1,322,9.5,10.899999618530273,6.920000076293945,971,-81.470764,41.217778
6055,1,13,6.5,10.300000190734863,15.5,1201,-64.404013,45.085292
6056,1,180,8.300000190734863,9.199999809265137,3.1700000762939453,911,-79.246292,43.02605
6057,1,169,7.699999809265137,9.600000381469727,6.21999979019165,810,-79.674057,43.562205
6058,1,190,11.600000381469727,12.100000381469727,15.8100004196167,1046,-84.69195,39.302845
6059,1,282,17.5,14.100000381469727,3.630000114440918,754,-98.387485,33.766391
6060,1,174,9.199999809265137,9.800000190734863,2.569999933242798,885,-81.843046,42.313621
6061,1,62,13.600000381469727,12,26.139999389648438,736,-122.061667,36.956543
6062,1,279,7.099999904632568,11.100000381469727,5.409999847412109,757,-93.162036,45.057022
6063,1,179,12.699999809265137,12.199999809265137,9.210000038146973,983,-90.438801,38.66002
6064,1,139,8,8.800000190734863,8.970000267028809,787,-79.383461,43.696196
6065,1,208,17.200000762939453,12.300000190734863,27.270000457763672,336,-117.037344,32.842967
6066,1,69,11.300000190734863,11.199999809265137,17.020000457763672,1117,-75.440552,40.125112
6067,1,94,13.5,8.199999809265137,36.63999938964844,626,-122.435835,37.734108
6068,1,95,9.100000381469727,7.599999904632568,32.86000061035156,995,-123.578285,48.349758
6069,1,88,14.699999809265137,11.699999809265137,2.059999942779541,1265,-89.440464,36.416565
6070,1,313,7,10.199999809265137,6.929999828338623,932,-80.766377,43.159516000000004
6071,1,737,17.700000762939453,16.799999237060547,150.00999450683594,307,-116.644064,33.905046
6072,1,322,11.699999809265137,12.600000381469727,39.369998931884766,368,-117.001189,46.400385
6073,1,62,9.199999809265137,11.399999618530273,10.039999961853027,1127,-71.227582,42.427262
6074,1,778,8.300000190734863,12.300000190734863,13.050000190734863,541,-117.175912,46.734893
6075,1,5,14.600000381469727,11.199999809265137,3.630000114440918,410,-122.088327,37.434265
6076,1,28,9.899999618530273,10.5,4.650000095367432,1210,-70.87734,42.01197
6077,1,13,12.100000381469727,8.5,3.9000000953674316,1136,-73.993988,40.656487
6078,1,79,11.199999809265137,11.5,11.649999618530273,1156,-75.039619,40.301366
6079,1,67,15.899999618530273,11.300000190734863,1.4199999570846558,1263,-90.199735,35.345215
6080,1,3,15.600000381469727,14,0.9700000286102295,439,-121.825077,38.276648
6081,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.236193,34.082435
6082,1,66,13.800000190734863,8,30.270000457763672,630,-122.473537,37.770537
6083,1,306,15.899999618530273,11.600000381469727,86.410003662109375,465,-118.800753,34.082082
6084,1,1625,11.5,13.800000190734863,85.95999908447266,631,-116.464515,32.884035
6085,1,7,22.299999237060547,8.699999809265137,1.4600000381469727,761,-97.32892,27.650015
6086,1,178,12.100000381469727,12.399999618530273,4.400000095367432,1097,-85.811872,38.942092
6087,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.238213,34.083195
6088,1,1121,19.600000381469727,16.5,7.400000095367432,319,-105.435276,28.429916
6089,1,800,9.800000190734863,15.199999809265137,32.849998474121094,361,-116.488877,43.856469
6090,1,1574,19.600000381469727,15.600000381469727,18.719999313354492,856,-103.258313,20.461392
6091,1,88,14.600000381469727,11.699999809265137,2.7899999618530273,1261,-89.469034,36.443667
6092,1,48,12.899999618530273,12.300000190734863,29.84000015258789,992,-122.951614,38.168977
6093,1,134,15,10.300000190734863,67.4000015258789,405,-119.557612,34.049153
6094,1,2617,4.900000095367432,11.600000381469727,174.6300048828125,705,-118.653803,36.468486
6095,1,15,13.300000190734863,11.199999809265137,1.75,1116,-75.574924,38.338859
6096,1,322,9.5,10.899999618530273,6.920000076293945,971,-81.417598,41.212924
6097,1,202,17,12.399999618530273,4.909999847412109,1018,-96.52221,33.911148
6098,1,10,15.300000190734863,13.199999809265137,8.90999984741211,471,-121.9634,38.173892
6099,1,775,10.600000381469727,14.699999809265137,7.789999961853027,261,-116.58588,43.52093
6100,1,158,16.100000381469727,14,6.670000076293945,1214,-81.621691,34.282895
6101,1,265,7.800000190734863,11.600000381469727,5.489999771118164,807,-89.405278,43.026667
6102,1,91,11.399999618530273,11,9.989999771118164,1153,-75.095534,40.187247
6103,1,164,18.600000381469727,12.100000381469727,6.449999809265137,869,-97.129167,32.78812
6104,1,491,14.399999618530273,18.5,63.189998626708984,401,-121.137426,36.517959
6105,1,46,9.5,11.300000190734863,9.1899995803833,1150,-71.17713,42.283997
6106,1,118,6.800000190734863,11.100000381469727,16.84000015258789,898,-73.147145,44.449551
6107,1,3,20.799999237060547,9.5,0.9200000166893005,1315,-95.306556,28.934989
6108,1,169,17.299999237060547,11.800000190734863,30.110000610351562,312,-117.07636,32.826025
6109,1,182,10,9.800000190734863,2.9000000953674316,919,-87.609668,41.861792
6110,1,62,13.600000381469727,12,26.139999389648438,736,-122.059818,36.982676
6111,1,2250,15.699999809265137,16.799999237060547,34.560001373291016,684,-99.177412,19.972675
6112,1,13,9.800000190734863,8.699999809265137,8.729999542236328,890,-122.647916,48.80581
6113,1,1511,11.199999809265137,17.399999618530273,12.970000267028809,327,-104.703489,38.260402
6114,1,117,11.300000190734863,11.100000381469727,15.8100004196167,1141,-75.707517,39.91922
6115,1,169,17.299999237060547,11.800000190734863,30.110000610351562,312,-117.076353,32.825323
6116,1,41,9.399999618530273,11.300000190734863,10.1899995803833,1130,-71.1956,42.400338
6117,1,36,9.899999618530273,10.300000190734863,13.710000038146973,1206,-71.923909,41.393843
6118,1,474,16.299999237060547,13.899999618530273,50.25,470,-118.508988,34.310247
6119,1,55,9.600000381469727,7.699999809265137,17.93000030517578,870,-123.386077,48.573436
6120,1,65,10.600000381469727,9,24.59000015258789,1107,-122.141376,47.676707
6121,1,89,10.899999618530273,11.600000381469727,13.380000114440918,1174,-74.776149,40.381624
6122,1,71,14.399999618530273,9.300000190734863,25.809999465942383,601,-122.326505,37.889017
6123,1,67,11.600000381469727,11.100000381469727,7.829999923706055,1153,-75.075426,40.116154
6124,1,112,11.199999809265137,11.699999809265137,9.670000076293945,1196,-122.866833,44.743235
6125,1,61,10.800000190734863,10.899999618530273,16.309999465942383,1205,-73.943342,41.14444
6126,1,30,10.399999618530273,8.800000190734863,16.420000076293945,1989,-123.876402,46.148047
6127,1,234,8.300000190734863,10.300000190734863,7.130000114440918,1034,-78.891153,42.699548
6128,1,244,14.899999618530273,13.199999809265137,5.769999980926514,1157,-80.843567,35.502678
6129,1,252,7.400000095367432,9.800000190734863,4.150000095367432,945,-81.302053,42.842171
6130,1,62,16.299999237060547,13.600000381469727,9.329999923706055,646,-121.409391,39.097073
6131,1,167,14.5,11.600000381469727,33.959999084472656,598,-122.146577,37.925498
6132,1,474,16.299999237060547,13.899999618530273,50.25,470,-118.51681,34.31581
6133,1,9,12.300000190734863,9.800000190734863,2.4600000381469727,1065,-74.563843,39.375076
6134,1,13,12.100000381469727,8.5,3.9000000953674316,1136,-73.998638,40.653041
6135,1,1529,21.700000762939453,14.100000381469727,88.45999908447266,979,-99.477129,17.551365
6136,1,6,22.399999618530273,10.600000381469727,1.4500000476837158,668,-97.687497,27.311177
6137,1,869,10.800000190734863,14.5,16.270000457763672,249,-116.416643,43.330362
6138,1,714,21,12.5,67.69000244140625,314,-100.550003,25.804296
6139,1,86,8.899999618530273,12.300000190734863,20.059999465942383,1123,-72.592566,42.212927
6140,1,149,8.399999618530273,9.199999809265137,5.639999866485596,879,-79.221297,43.093972
6141,1,220,17.5,12.199999809265137,25.610000610351562,405,-118.336193,34.115785
6142,1,161,13.300000190734863,9.600000381469727,43.91999816894531,665,-122.335419,37.550262
6143,1,325,21.700000762939453,13.300000190734863,2.509999990463257,432,-100.908687,28.619029
6144,1,133,8.100000381469727,8.800000190734863,8.779999732971191,785,-79.267826,43.719025
6145,1,304,16.799999237060547,13.800000190734863,5.050000190734863,825,-98.052198,34.256037
6146,1,499,16.700000762939453,14.199999809265137,85.5199966430664,540,-118.210312,34.201333
6147,1,51,12,11.100000381469727,9.09000015258789,1104,-75.694391,39.723034
6148,1,13,9.699999809265137,11,9.550000190734863,1119,-71.096292,42.403575
6149,1,5,20.399999618530273,9.899999618530273,0.4300000071525574,1302,-94.486915,29.673289
6150,1,19,24.799999237060547,9.899999618530273,7.039999961853027,785,-106.450247,23.28307
6151,1,199,10.899999618530273,11.800000190734863,4.320000171661377,948,-89.371375,40.311641
6152,1,201,6.400000095367432,10.399999618530273,5.929999828338623,868,-80.08547,44.431592
6153,1,80,15.100000381469727,11.399999618530273,3.630000114440918,1264,-89.560095,36.100639
6154,1,198,24.5,10.899999618530273,27.850000381469727,962,-105.956464,23.224027
6155,1,88,6.800000190734863,10,5.590000152587891,913,-76.301803,44.265125
6156,1,199,6.400000095367432,10.699999809265137,6.460000038146973,867,-79.91132,44.47728
6157,1,42,17.200000762939453,12.399999618530273,8.729999542236328,301,-117.778065,33.740886
6158,1,190,11.600000381469727,12.100000381469727,15.8100004196167,1046,-84.688207,39.30508
6159,1,164,19,12.699999809265137,5.909999847412109,826,-97.30171,31.606368
6160,1,1458,20.100000381469727,16.600000381469727,65.18000030517578,928,-103.309662,20.741332
6161,1,236,7.599999904632568,9.600000381469727,11.420000076293945,858,-79.86207,43.349033
6162,1,1699,7.5,17,31.780000686645508,306,-115.804319,40.866082
6163,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.233247,34.08461
6164,1,16,13.300000190734863,11.5,9.579999923706055,1001,-77.141093,38.644079
6165,1,1528,19.899999618530273,15.600000381469727,18.459999084472656,881,-103.175237,20.460582
6166,1,858,10.300000190734863,14.100000381469727,17.68000030517578,336,-116.222357,43.594253
6167,1,30,11.199999809265137,11.699999809265137,4.880000114440918,1177,-74.424518,40.475093
6168,1,110,14.699999809265137,12.300000190734863,5.739999771118164,1336,-88.957241,35.96556
6169,1,225,19.299999237060547,12.5,6.789999961853027,846,-97.626093,30.614365
6170,1,24,14.100000381469727,7.900000095367432,30.760000228881836,516,-122.376584,37.73482
6171,1,777,15.399999618530273,14.100000381469727,100.06999969482422,579,-118.121883,34.197883
6172,1,376,11,12.699999809265137,28.350000381469727,406,-118.325064,46.300552
6173,1,50,9.600000381469727,8.800000190734863,9.460000038146973,996,-122.607212,48.837972
6174,1,87,10.600000381469727,8.100000381469727,22.469999313354492,967,-122.372905,47.69925
6175,1,1930,17.600000381469727,14.800000190734863,28.450000762939453,791,-101.207586,19.688564
6176,1,22,10.899999618530273,9.699999809265137,10.880000114440918,1148,-73.122838,40.917764
6177,1,199,15.300000190734863,13,12.399999618530273,1414,-86.5915,34.683675
6178,1,146,18.299999237060547,12.399999618530273,4.050000190734863,948,-96.601636,32.747089
6179,1,748,15.399999618530273,15.699999809265137,19.459999084472656,512,-101.082868,34.456734
6180,1,19,11.899999618530273,8.300000190734863,5.409999847412109,1096,-73.806839,40.747225
6181,1,931,10.5,14.600000381469727,13.390000343322754,250,-116.312055,43.241466
6182,1,170,18.5,12.199999809265137,6.269999980926514,859,-97.246471,32.771763
6183,1,2190,15.699999809265137,15.699999809265137,50.560001373291016,987,-101.595159,19.697136
6184,1,66,13.800000190734863,8,30.270000457763672,630,-122.498479,37.76894
6185,1,66,13.800000190734863,8,30.270000457763672,630,-122.440163,37.764897
6186,1,132,10.100000381469727,8.300000190734863,13.59000015258789,1023,-122.184417,47.834606
6187,1,390,7,11.699999809265137,45.72999954223633,1097,-73.381343,42.452423
6188,1,152,18.200000762939453,12.399999618530273,4.170000076293945,917,-96.986567,33.062233
6189,1,27,20.200000762939453,11,2.3299999237060547,1250,-95.177038,29.980842
6190,1,188,17.299999237060547,12.899999618530273,35.5,342,-117.06218,33.036125
6191,1,523,18,13.199999809265137,4,629,-99.695896,32.440771
6192,1,763,6.699999809265137,11.5,78.38999938964844,312,-119.582214,49.505379
6193,1,1606,19.600000381469727,16.399999618530273,40.220001220703125,848,-102.904985,20.465587
6194,1,8,16,15,0.9300000071525574,469,-121.724342,38.64408
6195,1,296,19,12.399999618530273,8.359999656677246,825,-97.77326,30.795647
6196,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.2372,34.08272
6197,1,1032,21.5,14.5,62.209999084472656,624,-99.84485,21.684445
6198,1,8,16,15,0.9300000071525574,469,-121.677283,38.647283
6199,1,206,18.600000381469727,12.300000190734863,6,867,-97.221421,32.662472
6200,1,169,17.299999237060547,11.800000190734863,30.110000610351562,312,-117.072863,32.830697
6201,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.242118,34.09072
6202,1,63,10.399999618530273,10.800000190734863,12.859999656677246,1201,-73.494142,41.120244
6203,1,59,9.199999809265137,11.600000381469727,10.359999656677246,1137,-71.261375,42.36327
6204,1,218,15,13,11.739999771118164,1373,-85.204117,35.047875
6205,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.241753,34.081117
6206,1,73,18.200000762939453,11.100000381469727,11.90999984741211,372,-118.308896,34.079002
6207,1,1789,9.300000190734863,16.299999237060547,13.3100004196167,419,-104.799842,39.571292
6208,1,13,12.100000381469727,8.5,3.9000000953674316,1136,-73.993895,40.649453
6209,1,397,7.5,11.199999809265137,44.099998474121094,950,-76.373013,42.392996
6210,1,436,18.899999618530273,13.5,13.579999923706055,799,-98.769485,29.956274
6211,1,2901,1.7999999523162842,16.600000381469727,63.66999816894531,395,-105.847928,38.628878
6212,1,157,13.100000381469727,11.800000190734863,6.980000019073486,968,-90.266288,38.606555
6213,1,110,14.699999809265137,12.300000190734863,5.739999771118164,1336,-88.940573,35.987741
6214,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.235485,34.080245
6215,1,1985,17.100000381469727,16.5,21.790000915527344,869,-101.748779,19.901708
6216,1,132,10.100000381469727,8.300000190734863,13.59000015258789,1023,-122.182322,47.860675
6217,1,31,15.399999618530273,12.600000381469727,17.43000030517578,370,-121.852066,37.352892
6218,1,207,8.399999618530273,11.800000190734863,14.789999961853027,1225,-71.791147,42.052257
6219,1,224,8.5,11.100000381469727,4.320000171661377,919,-85.69458,42.733404
6220,1,40,13.699999809265137,8.199999809265137,50.470001220703125,692,-122.513384,37.781066
6221,1,37,10.100000381469727,10.100000381469727,8.119999885559082,1187,-71.142355,41.692544
6222,1,1342,7.699999809265137,14.699999809265137,4.909999847412109,287,-112.717294,42.86353
6223,1,176,17.899999618530273,12.300000190734863,32.08000183105469,404,-118.291412,34.14982
6224,1,1973,8.5,17.700000762939453,58.59000015258789,289,-114.207631,39.010144
6225,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.243008,34.089933
6226,1,210,6.199999809265137,10.600000381469727,6.230000019073486,901,-79.973721,44.599328
6227,1,78,6.900000095367432,9.899999618530273,3.1500000953674316,923,-76.343322,44.215603
6228,1,306,15.899999618530273,11.600000381469727,86.410003662109375,465,-118.800742,34.082105
6229,1,94,13.5,8.199999809265137,36.63999938964844,626,-122.441544,37.738692
6230,1,192,10,10.199999809265137,2.059999942779541,936,-87.742529,41.693236
6231,1,25,16.200000762939453,15.100000381469727,10.25,490,-121.862317,39.327021
6232,1,11,22.5,11,1.2899999618530273,661,-97.779425,27.317753
6233,1,95,18.299999237060547,11.800000190734863,11.300000190734863,394,-118.243813,34.082405
6234,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.243213,34.090607
6235,1,207,17.899999618530273,13.100000381469727,30.860000610351562,442,-118.233849,34.093197
6236,1,438,21.100000381469727,18.399999618530273,1.5700000524520874,268,-111.660378,32.899785
6237,1,24,21.399999618530273,11,0.6399999856948853,926,-97.121168,28.451286
6238,1,72,9.100000381469727,7.699999809265137,46.040000915527344,1117,-123.635948,48.324715
6239,1,1984,18.100000381469727,15.600000381469727,37.900001525878906,708,-101.684582,21.172753
6240,1,523,15.699999809265137,14.199999809265137,88.61000061035156,463,-118.755834,34.462393
